Age,Age_Category,Gender,State,City,Latitude,Longitude,Residence,Occupational_Status,Favourite_Movies,Movie_Genre
21,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Fault In Our Stars,Romance
21,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Pursuit Of Happiness,Drama
21,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Uri,Action
19,11-20,Male,Bihar,Patna,25.61,85.1414,Town/City,Student,Avengers Endgame,Sci-Fi
19,11-20,Male,Bihar,Patna,25.61,85.1414,Town/City,Student,Shutter Island,Mystery
19,11-20,Male,Bihar,Patna,25.61,85.1414,Town/City,Student,Interstellar,Sci-Fi
34,31-40,Male,Karnataka ,Bangalore,12.9699,77.598,Metrpolitan,Employed,Mission Impossible,Action
34,31-40,Male,Karnataka ,Bangalore,12.9699,77.598,Metrpolitan,Employed,The Princess Bride,Romance
34,31-40,Male,Karnataka ,Bangalore,12.9699,77.598,Metrpolitan,Employed,Star Wars,Fantasy
22,21-30,Male,Uttar Pradesh,Haridwar,29.9457,78.1642,Town/City,Student,Ready,Romantic Comedy
22,21-30,Male,Uttar Pradesh,Haridwar,29.9457,78.1642,Town/City,Student,Wanted,Action
22,21-30,Male,Uttar Pradesh,Haridwar,29.9457,78.1642,Town/City,Student,Bodygaurd,Romance
20,11-20,Male,Kerala,Alapuzha,9.4981,76.3388,Town/City,Student,Bangalore days,Drama
20,11-20,Male,Kerala,Alapuzha,9.4981,76.3388,Town/City,Student,Rab Ne Bana Di Jodi,Romance
22,21-30,Female,Kerala,Tirur,10.9167,75.9245,Town/City,Student,Madhuram,Romantic Comedy
22,21-30,Female,Kerala,Tirur,10.9167,75.9245,Town/City,Student,Enola Holmes,Thriller
22,21-30,Female,Kerala,Tirur,10.9167,75.9245,Town/City,Student,The Terminal,Drama
22,21-30,Female,Kerala,Pathanamthitta,9.2647,76.7872,Rural,Student,C U Soon,Thriller
22,21-30,Female,Kerala,Pathanamthitta,9.2647,76.7872,Rural,Student,Chichhore,Romantic Comedy
22,21-30,Female,Kerala,Pathanamthitta,9.2647,76.7872,Rural,Student,Five Feet Apart,Romance
27,21-30,Female,Uttar Pradesh ,Varanasi,25.3189,83.0128,Town/City,Student,Jojo Rabbit,Drama
27,21-30,Female,Uttar Pradesh ,Varanasi,25.3189,83.0128,Town/City,Student,Minari,Drama
27,21-30,Female,Uttar Pradesh ,Varanasi,25.3189,83.0128,Town/City,Student,Joker,Crime
21,21-30,Male,Kerala ,Ernakulam,9.9816,76.2999,Town/City,Student,The Perks Of Being A Wallflower,Romance
21,21-30,Male,Kerala ,Ernakulam,9.9816,76.2999,Town/City,Student,10 Things I Hate About You,Romantic Comedy
21,21-30,Male,Kerala ,Ernakulam,9.9816,76.2999,Town/City,Student,500 Days Of Summer,Romance
21,21-30,Female,West Bengal ,Siliguri,26.72,88.42,Town/City,Student,Parasite,Thriller
21,21-30,Female,West Bengal ,Siliguri,26.72,88.42,Town/City,Student,Cruella,Crime
21,21-30,Female,West Bengal ,Siliguri,26.72,88.42,Town/City,Student,Red Notice,Action
21,21-30,Male,Rajasthan,Jaipur,26.9167,75.8667,Town/City,Employed,Spiderman: No Way Home,Sci-Fi
21,21-30,Male,Rajasthan,Jaipur,26.9167,75.8667,Town/City,Employed,Pushpa,Action
21,21-30,Male,Rajasthan,Jaipur,26.9167,75.8667,Town/City,Employed,Andhadhun,Crime
21,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Rural,Student,Jai Bhim,Mystery
21,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Rural,Student,Hridayam,Romance
21,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Rural,Student,Drishyam 2,Crime
21,21-30,Male,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Student,Spiderman: No Way Home,Sci-Fi
21,21-30,Male,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Student,Avengers Endgame,Sci-Fi
21,21-30,Male,Kerala,Kochi,9.9667,76.2833,Metrpolitan,Student,Nobody,Action
31,31-40,Female,Uttar Pradesh,Varanasi,25.3189,83.0128,Town/City,Employed,Money Heist,Thriller
31,31-40,Female,Uttar Pradesh,Varanasi,25.3189,83.0128,Town/City,Employed,Hachiko,Drama
31,31-40,Female,Uttar Pradesh,Varanasi,25.3189,83.0128,Town/City,Employed,A Passage To India,Historical
19,11-20,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Me Before You,Romance
19,11-20,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Dolittle,Fantasy
19,11-20,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Knives out,Crime
22,21-30,Male,Kerala,Pala,9.7131,76.6833,Town/City,Student,Bro Daddy,Comedy
22,21-30,Male,Kerala,Pala,9.7131,76.6833,Town/City,Student,Hridayam,Romance
22,21-30,Male,Kerala,Pala,9.7131,76.6833,Town/City,Student,Aaha,Drama
23,21-30,Male,Jharkhand ,Ranchi,23.3556,85.3347,Town/City,Student,Pushpa,Action
23,21-30,Male,Jharkhand ,Ranchi,23.3556,85.3347,Town/City,Student,KGF,Action
23,21-30,Male,Jharkhand ,Ranchi,23.3556,85.3347,Town/City,Student,Shershaah,Action
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Birbal,Thriller
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Drishyam,Crime
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Tumbaad,Horror
25,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,Trial of Chicago Seven,Drama
25,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,Grand Budapest Hotel,Comedy
25,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,Siege of Jatoudville,Action
23,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Shershaah,Action
23,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Pushpa,Action
23,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Uri,Action
22,21-30,Female,Karnataka ,Bangalore,12.9699,77.598,Town/City,Student,Emily In Paris,Comedy
22,21-30,Female,Karnataka ,Bangalore,12.9699,77.598,Town/City,Student,Meenakshi Sundareshwar,Romantic Comedy
22,21-30,Female,Karnataka ,Bangalore,12.9699,77.598,Town/City,Student,Serendipity,Romantic Comedy
56,51-60,Male,Kerala,Kochi,9.9667,76.2833,Town/City,Retired,Home,Comedy
56,51-60,Male,Kerala,Kochi,9.9667,76.2833,Town/City,Retired,Pushpa,Action
56,51-60,Male,Kerala,Kochi,9.9667,76.2833,Town/City,Retired,Malik,Thriller
22,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Malang,Thriller
22,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,365 days,Romance
22,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Extraction,Action
22,21-30,Male,Karnataka ,Bangalore,12.9699,77.598,Rural,Employed,Spiderman Homecoming,Action
22,21-30,Male,Karnataka ,Bangalore,12.9699,77.598,Rural,Employed,Avengers Infinity War,Sci-Fi
22,21-30,Male,Karnataka ,Bangalore,12.9699,77.598,Rural,Employed,Avengers Endgame,Sci-Fi
18,11-20,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Pride and Prejudice,Romance
18,11-20,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Jab We Met,Romance
18,11-20,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Dil Dhakadne Do,Romance
20,11-20,Female,Kerala,Kozhikode,11.2588,75.7804,Town/City,Student,Shyam Singha Roy,Historical
20,11-20,Female,Kerala,Kozhikode,11.2588,75.7804,Town/City,Student,Spiderman: No Way Home,Sci-Fi
20,11-20,Female,Kerala,Kozhikode,11.2588,75.7804,Town/City,Student,Minnal Murali,Action
20,11-20,Male,Kerala,Kochi,9.9667,76.2833,Town/City,Unemployed,Spiderman: No Way Home,Sci-Fi
20,11-20,Male,Kerala,Kochi,9.9667,76.2833,Town/City,Unemployed,Avengers Endgame,Sci-Fi
20,11-20,Male,Kerala,Kochi,9.9667,76.2833,Town/City,Unemployed,Minnal Murali,Action
21,21-30,Female,Kerala,Kottayam,9.5916,76.5222,Town/City,Student,Moothon,Crime
21,21-30,Female,Kerala,Kottayam,9.5916,76.5222,Town/City,Student,Dhrishyam,Crime
21,21-30,Female,Kerala,Kottayam,9.5916,76.5222,Town/City,Student,Trance,Action
20,11-20,Female,Kerala,Kottayam,9.5916,76.5222,Town/City,Student,Hridayam,Romance
20,11-20,Female,Kerala,Kottayam,9.5916,76.5222,Town/City,Student,Kurup,Thriller
20,11-20,Female,Kerala,Kottayam,9.5916,76.5222,Town/City,Student,Spiderman: No Way Home,Sci-Fi
21,21-30,Female,Madhya Pradesh ,Bhopal,23.25,77.4167,Town/City,Student,Ludo,Anthology
21,21-30,Female,Madhya Pradesh ,Bhopal,23.25,77.4167,Town/City,Student,The Space Between Us,Sci-Fi
21,21-30,Female,Madhya Pradesh ,Bhopal,23.25,77.4167,Town/City,Student,Interstellar,Sci-Fi
20,11-20,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Shershaah,Action
20,11-20,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Tick Tick Boom,Drama
20,11-20,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Free Guy,Comedy
20,11-20,Male,Karnataka,Ballari,15.1394,76.9214,Rural,Student,Venom 2,Sci-Fi
20,11-20,Male,Karnataka,Ballari,15.1394,76.9214,Rural,Student,Shang-Chi,Fantasy
20,11-20,Male,Karnataka,Ballari,15.1394,76.9214,Rural,Student,Love And Monsters,Comedy
21,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Never Back Down,Action
21,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Angel Has Fallen,Thriller
21,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Love Mocktail,Romance
20,11-20,Male,Karnataka ,Kolar,13.1333,78.1333,Rural,Student,KGF,Action
20,11-20,Male,Karnataka ,Kolar,13.1333,78.1333,Rural,Student,Maharshi,Romance
22,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Forensic,Crime
22,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Jai Bhim,Mystery
22,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Kurup,Thriller
23,21-30,Male,Kerala,Palakkad,10.7867,76.6548,Town/City,Student,Spiderman: No Way Home,Sci-Fi
23,21-30,Male,Kerala,Palakkad,10.7867,76.6548,Town/City,Student,Avengers Endgame,Sci-Fi
23,21-30,Male,Kerala,Palakkad,10.7867,76.6548,Town/City,Student,Interstellar,Sci-Fi
23,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,KGF,Action
23,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Chichhore,Romantic Comedy
23,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Ford vs Ferrari,Drama
24,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,Your Name,Fantasy
24,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,Tenet,Sci-Fi
24,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,Seven,Mystery
20,11-20,Male,Karnataka,Bhatkal,13.9993,74.5408,Rural,Student,Spiderman: No Way Home,Sci-Fi
20,11-20,Male,Karnataka,Bhatkal,13.9993,74.5408,Rural,Student,Avatar,Sci-Fi
20,11-20,Male,Karnataka,Bhatkal,13.9993,74.5408,Rural,Student,Mission Impossible,Action
20,11-20,Female,Andhra Pradesh,Podili,15.607,79.6146,Town/City,Student,Raaji,Thriller
20,11-20,Female,Andhra Pradesh,Podili,15.607,79.6146,Town/City,Student,Lucy,Sci-Fi
20,11-20,Female,Andhra Pradesh,Podili,15.607,79.6146,Town/City,Student,Doctor Strange,Sci-Fi
19,11-20,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Pushpa,Action
19,11-20,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Agent Sai Srivatsava Arthreya,Thriller
19,11-20,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Akhanda,Action
21,21-30,Male,Karnataka ,Tiptur,13.2593,76.4786,Town/City,Student,War,Action
21,21-30,Male,Karnataka ,Tiptur,13.2593,76.4786,Town/City,Student,Bell Bottom,Thriller
21,21-30,Male,Karnataka ,Tiptur,13.2593,76.4786,Town/City,Student,Pushpa,Action
19,11-20,Female,Kerala,Kannur,11.8745,75.3704,Rural,Student,Hridayam,Romance
19,11-20,Female,Kerala,Kannur,11.8745,75.3704,Rural,Student,Dhrishyam,Crime
18,11-20,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Mimi,Drama
18,11-20,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,83,Drama
18,11-20,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,To All The Boys I've Loved Before,Romantic Comedy
20,11-20,Male,Bihar,Gaya,24.75,85.0167,Town/City,Student,Spiderman: No Way Home,Sci-Fi
20,11-20,Male,Bihar,Gaya,24.75,85.0167,Town/City,Student,Shang-Chi,Fantasy
20,11-20,Male,Bihar,Gaya,24.75,85.0167,Town/City,Student,Atrangi Re,Drama
23,21-30,Female,Uttar Pradesh,Agra,27.18,78.02,Town/City,Student,Shang-Chi,Fantasy
23,21-30,Female,Uttar Pradesh,Agra,27.18,78.02,Town/City,Student,Dune,Sci-Fi
23,21-30,Female,Uttar Pradesh,Agra,27.18,78.02,Town/City,Student,Madhuram,Romantic Comedy
21,21-30,Male,Kerala,Kochi,9.9667,76.2833,Rural,Student,Jellikattu,Thriller
21,21-30,Male,Kerala,Kochi,9.9667,76.2833,Rural,Student,Kumbalangi Nights,Romantic Comedy
21,21-30,Male,Kerala,Kochi,9.9667,76.2833,Rural,Student,Parasite,Thriller
22,21-30,Female,Karnataka,Mangalore,12.8703,74.8806,Town/City,Student,Tumhari Sullu,Drama
22,21-30,Female,Karnataka,Mangalore,12.8703,74.8806,Town/City,Student,Wake up Sid,Romantic Comedy
22,21-30,Female,Karnataka,Mangalore,12.8703,74.8806,Town/City,Student,Lipstick Under My Burkha,Drama
22,21-30,Male,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Bhoothakalam,Horror
22,21-30,Male,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Hridayam,Romance
22,21-30,Male,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Pettai,Action
34,31-40,Male,Haryana,Jhajjar,28.6055,76.6538,Rural,Employed,Pushpa,Action
34,31-40,Male,Haryana,Jhajjar,28.6055,76.6538,Rural,Employed,KGF,Action
22,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Spiderman: No Way Home,Sci-Fi
22,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Home,Comedy
22,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Dune,Sci-Fi
21,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Kariya,Drama
21,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Majestic,Action
17,11-20,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Most Eligible Bachelor,Romantic Comedy
17,11-20,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Hridayam,Romance
17,11-20,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Something Something,Romantic Comedy
26,21-30,Male,Kerala,Kochi,9.9667,76.2833,Town/City,Employed,Minnal Murali,Action
26,21-30,Male,Kerala,Kochi,9.9667,76.2833,Town/City,Employed,Joji,Thriller
26,21-30,Male,Kerala,Kochi,9.9667,76.2833,Town/City,Employed,The Harder They Fall,Drama
17,11-20,Female,Karnataka,Chikmagalur,13.3161,75.772,Town/City,Student,Kalank,Drama
17,11-20,Female,Karnataka,Chikmagalur,13.3161,75.772,Town/City,Student,Sofia The First,Anime
18,11-20,Male,Bihar ,Madhepura,25.924,86.7946,Town/City,Student,Spiderman: No Way Home,Sci-Fi
18,11-20,Male,Bihar ,Madhepura,25.924,86.7946,Town/City,Student,Avengers Endgame,Sci-Fi
18,11-20,Male,Bihar ,Madhepura,25.924,86.7946,Town/City,Student,Parasite,Thriller
27,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Employed,Roohi,Horror
27,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Employed,The Unholy,Horror
27,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Employed,Atrangi Re,Drama
22,21-30,Female,Karnataka ,Bangalore,12.9699,77.598,Town/City,Student,Hridayam,Romance
22,21-30,Female,Karnataka ,Bangalore,12.9699,77.598,Town/City,Student,Malik,Thriller
22,21-30,Female,Karnataka ,Bangalore,12.9699,77.598,Town/City,Student,Drishyam 2,Crime
21,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Unemployed,Minnal Murali,Action
21,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Unemployed,Hridayam,Romance
21,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Rural,Student,Batman,Superhero
21,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Rural,Student,Bourne Series,Thriller
21,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Rural,Student,KGF,Action
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Spiderman,Superhero
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Badhai Ho,Drama
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Stree,Horror
15,11-20,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Wonder Woman,Superhero
15,11-20,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Enola Holmes,Thriller
15,11-20,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Spiderman: No Way Home,Sci-Fi
47,41-50,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Unemployed,Home,Comedy
47,41-50,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Unemployed,Bro Daddy,Comedy
47,41-50,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Unemployed,A Girl Who Believe In Miracle,Drama
22,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Hridayam,Romance
22,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Bro Daddy,Comedy
22,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Student,Boothakalam,Horror
21,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Rural,Student,Hridayam,Romance
21,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Rural,Student,Bro Daddy,Comedy
21,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Rural,Student,Shyam Singa Roy,Drama
21,21-30,Male,Karnataka,Gangavathi,15.4319,76.5281,Town/City,Student,Shawshank Redemption,Drama
21,21-30,Male,Karnataka,Gangavathi,15.4319,76.5281,Town/City,Student,Interstellar,Sci-Fi
21,21-30,Male,Karnataka,Gangavathi,15.4319,76.5281,Town/City,Student,Batman Trilogy,Superhero
21,21-30,Male,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Student,Pushpa,Action
21,21-30,Male,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Student,Spiderman,Superhero
21,21-30,Male,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Student,Avengers,Superhero
21,21-30,Male,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Student,Shang-Chi,Fantasy
21,21-30,Male,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Student,Spider-Man: No Way Home,Sci-Fi
21,21-30,Male,Uttar Pradesh,Lucknow,26.847,80.947,Town/City,Student,Jumanji: The Next Level,Fantasy
20,11-20,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Parasite,Thriller
20,11-20,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Asuran,Action
20,11-20,Female,Karnataka,Bangalore,12.9699,77.598,Town/City,Student,Pushpa,Action
21,21-30,Female,Kerala,Kottayam,9.5916,76.5222,Rural,Student,Always,Drama
21,21-30,Female,Kerala,Kottayam,9.5916,76.5222,Rural,Student,Memoir Of Murderer,Action
21,21-30,Female,Kerala,Kottayam,9.5916,76.5222,Rural,Student,A Walk To Remember,Drama
21,21-30,Male,Bihar,Patna,25.61,85.1414,Town/City,Student,Avengers Endgame,Sci-Fi
21,21-30,Male,Bihar,Patna,25.61,85.1414,Town/City,Student,Spiderman: No Way Home,Sci-Fi
21,21-30,Male,Bihar,Patna,25.61,85.1414,Town/City,Student,Shershaah,Action
21,21-30,Male,Kerala,Kochi,9.9667,76.2833,Town/City,Student,Jai Bhim,Mystery
21,21-30,Male,Kerala,Kochi,9.9667,76.2833,Town/City,Student,Drishyam 2,Crime
21,21-30,Male,Kerala,Kochi,9.9667,76.2833,Town/City,Student,Bro Daddy,Comedy
24,21-30,Male,Karnataka ,Bangalore,12.9699,77.598,Town/City,Employed,I Saw The Devil,Horror
22,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Bulbul,Drama
22,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Pirates Of The Caribbean,Fantasy
22,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Cinderella,Fantasy
21,21-30,Male,Kerala ,Pala,9.7131,76.6833,Rural,Student,Home,Comedy
21,21-30,Male,Kerala ,Pala,9.7131,76.6833,Rural,Student,Bro Daddy,Comedy
21,21-30,Male,Kerala ,Pala,9.7131,76.6833,Rural,Student,Shyam Singha Roy,Historical
31,31-40,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,Yuvarathna,Action
31,31-40,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,KGF,Action
31,31-40,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,Jai Bhim,Mystery
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Kannulu Kannulu Dochayi,Action
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Jodha Akbar,Drama
21,21-30,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Searching,Mystery
52,51-60,Female,Kerala ,Kottayam,9.5916,76.5222,Rural,Unemployed,Home,Comedy
52,51-60,Female,Kerala ,Kottayam,9.5916,76.5222,Rural,Unemployed,Minnal Murali,Action
22,21-30,Female,Maharashtra ,Mumbai,18.9667,72.8333,Metrpolitan,Student,Shawshank Redemption,Drama
22,21-30,Female,Maharashtra ,Mumbai,18.9667,72.8333,Metrpolitan,Student,Green book,Drama
22,21-30,Female,Maharashtra ,Mumbai,18.9667,72.8333,Metrpolitan,Student,Jojo rabbit,Drama
21,21-30,Female,Nagaland ,Chumukudima,25.8041,93.7541,Town/City,Student,The Anthem of The Heart,Anime
21,21-30,Female,Nagaland ,Chumukudima,25.8041,93.7541,Town/City,Student,The Wind Rises,Anime
21,21-30,Female,Nagaland ,Chumukudima,25.8041,93.7541,Town/City,Student,In This Corner of The World,Anime
21,21-30,Male,Kerala,Kochi,9.9667,76.2833,Rural,Student,Kumbalangi Nights,Romantic Comedy
21,21-30,Male,Kerala,Kochi,9.9667,76.2833,Rural,Student,Jallikattu,Thriller
21,21-30,Male,Kerala,Kochi,9.9667,76.2833,Rural,Student,Parasite,Thriller
21,21-30,Female,Nagaland ,Dimapur,25.9091,93.7266,Town/City,Student,Spiderman: No Way Home,Sci-Fi
21,21-30,Female,Nagaland ,Dimapur,25.9091,93.7266,Town/City,Student,Pipeline,Crime
21,21-30,Female,Nagaland ,Dimapur,25.9091,93.7266,Town/City,Student,Promare,Anime
22,21-30,Male,Uttar Pradesh,Kanpur,26.4499,80.3319,Town/City,Student,Shershaah,Action
22,21-30,Male,Uttar Pradesh,Kanpur,26.4499,80.3319,Town/City,Student,Haseen Dilruba,Mystery
22,21-30,Male,Uttar Pradesh,Kanpur,26.4499,80.3319,Town/City,Student,Don't Look Up,Comedy
36,31-40,Male,Kerala ,Ernakulam,9.9816,76.2999,Metrpolitan,Employed,Hridayam,Romance
36,31-40,Male,Kerala ,Ernakulam,9.9816,76.2999,Metrpolitan,Employed,Most Eligible Bachelor,Romantic Comedy
36,31-40,Male,Kerala ,Ernakulam,9.9816,76.2999,Metrpolitan,Employed,Something Something,Romantic Comedy
27,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Unemployed,Pushpa,Action
27,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Unemployed,Bro Daddy,Comedy
27,21-30,Female,Kerala,Ernakulam,9.9816,76.2999,Town/City,Unemployed,Hridayam,Romance
21,21-30,Male,Kerala,Alappuzha,9.4981,76.3388,Town/City,Student,Me before you,Drama
21,21-30,Male,Kerala,Alappuzha,9.4981,76.3388,Town/City,Student,Spiderman: No Way Home,Sci-Fi
21,21-30,Male,Kerala,Alappuzha,9.4981,76.3388,Town/City,Student,Forrest Gump,Comedy
21,21-30,Male,Kerala,Kayamkulam,9.1748,76.5013,Town/City,Student,Drishyam 2,Crime
21,21-30,Male,Kerala,Kayamkulam,9.1748,76.5013,Town/City,Student,Minnal Murali,Action
21,21-30,Male,Kerala,Kayamkulam,9.1748,76.5013,Town/City,Student,Kurup,Thriller
26,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,Master,Action
26,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,Bigil,Action
26,21-30,Male,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Employed,Doctor,Action
21,21-30,Male,Punjab,Jalandhar,31.3256,75.5792,Town/City,Student,Fury,Action
21,21-30,Male,Punjab,Jalandhar,31.3256,75.5792,Town/City,Student,Lakshay,Drama
21,21-30,Male,Punjab,Jalandhar,31.3256,75.5792,Town/City,Student,Matrix,Sci-Fi
15,11-20,Male,Delhi,Delhi,28.66,77.23,Town/City,Student,Shang-Chi,Fantasy
15,11-20,Male,Delhi,Delhi,28.66,77.23,Town/City,Student,Venom,Horror
15,11-20,Male,Delhi,Delhi,28.66,77.23,Town/City,Student,Eternals,Superhero
21,21-30,Female,Kerala,Kottayam,9.5916,76.5222,Town/City,Student,Encanto,Anime
21,21-30,Female,Kerala,Kottayam,9.5916,76.5222,Town/City,Student,Spiderman: No Way Home,Sci-Fi
21,21-30,Female,Kerala,Kottayam,9.5916,76.5222,Town/City,Student,Hridayam,Romance
20,11-20,Female,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Student,Matrix,Sci-Fi
21,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Breathe,Drama
21,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Shreshaah,Action
21,21-30,Female,Bihar,Patna,25.61,85.1414,Town/City,Student,Pushpa,Action
20,11-20,Female,Kerala,Vaikom,9.7216,76.3927,Rural,Student,Sanam Teri Kasam,Romance
20,11-20,Female,Kerala,Vaikom,9.7216,76.3927,Rural,Student,Ohm Shanti Oshana,Romantic Comedy
20,11-20,Female,Kerala,Vaikom,9.7216,76.3927,Rural,Student,Hridayam,Romance
19,11-20,Female,Kerala,Kannur,11.8745,75.3704,Rural,Student,Chemical Hearts,Romance
